id,distance,east,nrth,cll2
125,6060,436354.666,6920233.696,125
125,6070,436356.41,6920242.973,125
125,6080,436356.41,6920252.973,125
125,6090,436358.202,6920262.231,125
125,6100,436365.273,6920269.302,125
125,6110,436366.41,6920278.831,125
125,6120,436372.344,6920286.373,125
125,6130,436376.41,6920294.689,125
125,6140,436382.95,6920301.98,125
125,6150,436390.022,6920309.051,125
125,6160,436398.557,6920312.586,125
125,6170,436407.093,6920316.122,125
125,6180,436415.304,6920320.44,125
125,6190,436421.41,6920327.263,125
125,6200,436421.41,6920337.263,125
125,6210,436421.41,6920347.263,125
125,6220,436421.41,6920357.263,125
125,6230,436420.121,6920366.729,125
125,6240,436416.41,6920375.192,125
125,6250,436416.41,6920385.192,125
125,6260,436416.41,6920395.192,125
125,6270,436411.41,6920403.12,125
125,6280,436409.514,6920412.335,125
125,6290,436406.41,6920421.049,125
125,6300,436406.41,6920431.049,125
125,6310,436406.41,6920441.049,125
125,6320,436406.41,6920451.049,125
125,6330,436406.41,6920461.049,125
125,6340,436406.41,6920471.049,125
125,6350,436406.41,6920481.049,125
125,6360,436402.443,6920489.406,125
125,6370,436398.908,6920497.942,125
125,6380,436391.837,6920505.013,125
125,6390,436386.41,6920512.765,125
125,6400,436381.23,6920520.619,125
125,6410,436376.41,6920528.623,125
125,6420,436371.41,6920536.552,125
125,6430,436371.41,6920546.552,125
125,6440,436371.41,6920556.552,125
125,6450,436372.197,6920566.226,125
125,6460,436379.268,6920573.297,125
125,6470,436386.339,6920580.368,125
125,6480,436386.41,6920590.339,125
125,6490,436391.41,6920598.268,125
125,6500,436391.41,6920608.268,125
125,6510,436393.41,6920617.439,125
125,6520,436396.945,6920625.975,125
125,6530,436401.41,6920634.126,125
125,6540,436396.41,6920642.054,125
125,6550,436396.41,6920652.054,125
125,6560,436396.41,6920662.054,125
125,6570,436397.552,6920671.581,125
125,6580,436404.623,6920678.653,125
125,6590,436413.883,6920680.44,125
125,6600,436423.159,6920682.188,125
125,6610,436430.23,6920689.259,125
125,6620,436427.301,6920696.33,125
125,6630,436431.41,6920704.628,125
125,6640,436436.41,6920712.557,125
125,6650,436441.41,6920720.486,125
125,6660,436444.978,6920729.008,125
125,6670,436448.514,6920737.543,125
125,6680,436455.585,6920744.614,125
125,6690,436459.121,6920753.15,125
125,6700,436462.656,6920761.686,125
125,6710,436469.727,6920768.757,125
125,6720,436473.263,6920777.292,125
125,6730,436476.798,6920785.828,125
125,6740,436481.41,6920793.917,125
125,6750,436486.41,6920801.846,125
125,6760,436485.415,6920811.434,125
125,6770,436484.476,6920818.505,125
125,6780,436488.011,6920827.041,125
125,6790,436495.083,6920834.112,125
125,6800,436502.154,6920841.183,125
125,6810,436509.225,6920848.254,125
125,6820,436516.296,6920855.325,125
125,6830,436523.367,6920862.396,125
125,6840,436530.438,6920869.467,125
125,6850,436536.41,6920876.993,125
125,6860,436542.509,6920881.538,125
125,6870,436549.58,6920888.609,125
125,6880,436556.651,6920885.68,125
125,6890,436563.722,6920892.752,125
125,6900,436570.793,6920899.823,125
125,6910,436579.329,6920903.358,125
125,6920,436586.4,6920910.429,125
125,6930,436593.471,6920917.5,125
125,6940,436600.542,6920924.571,125
125,6950,436607.613,6920931.642,125
125,6960,436611.41,6920940.07,125
125,6970,436618.22,6920947.249,125
125,6980,436621.755,6920955.785,125
125,6990,436626.41,6920963.856,125
125,7000,436626.41,6920973.856,125
125,7010,436631.41,6920981.785,125
125,7020,436632.362,6920991.391,125
125,7030,436636.41,6920999.714,125
125,7040,436636.41,6921009.714,125
125,7050,436636.41,6921019.714,125
125,7060,436633.387,6921028.462,125
125,7070,436632.968,6921036.998,125
125,7080,436636.41,6921045.572,125
125,7090,436636.41,6921055.572,125
125,7100,436636.41,6921065.572,125
125,7110,436636.504,6921075.533,125
125,7120,436641.41,6921083.501,125
125,7130,436641.41,6921093.501,125
125,7140,436643.575,6921102.604,125
125,7150,436646.41,6921111.43,125
125,7160,436646.41,6921121.43,125
125,7170,436650.646,6921129.675,125
125,7180,436657.717,6921136.746,125
125,7190,436666.187,6921140.44,125
125,7200,436674.788,6921143.818,125
125,7210,436682.045,6921150.44,125
125,7220,436690.395,6921154.424,125
125,7230,436697.903,6921150.44,125
125,7240,436706.001,6921155.031,125
125,7250,436714.537,6921158.566,125
125,7260,436723.761,6921160.44,125
125,7270,436731.69,6921165.44,125
125,7280,436740.143,6921169.173,125
125,7290,436747.215,6921176.244,125
125,7300,436754.286,6921183.315,125
125,7310,436757.821,6921191.851,125
125,7320,436761.41,6921200.364,125
125,7330,436761.41,6921210.364,125
125,7340,436766.41,6921218.293,125
125,7350,436761.41,6921226.222,125
125,7360,436761.41,6921236.222,125
125,7370,436761.41,6921246.222,125
125,7380,436761.41,6921256.222,125
125,7390,436761.41,6921266.222,125
125,7400,436761.963,6921275.993,125
125,7410,436769.034,6921283.064,125
125,7420,436771.41,6921292.08,125
125,7430,436776.105,6921300.135,125
125,7440,436779.641,6921308.67,125
125,7450,436786.712,6921315.741,125
125,7460,436791.41,6921323.795,125
125,7470,436797.319,6921331.348,125
125,7480,436804.39,6921338.419,125
125,7490,436807.925,6921346.955,125
125,7500,436814.996,6921354.026,125
125,7510,436822.067,6921361.097,125
125,7520,436829.138,6921368.168,125
125,7530,436837.674,6921371.703,125
125,7540,436846.126,6921375.44,125
125,7550,436853.281,6921382.31,125
125,7560,436860.352,6921389.381,125
125,7570,436867.842,6921395.44,125
125,7580,436875.958,6921399.988,125
125,7590,436884.494,6921403.523,125
125,7600,436893.7,6921405.44,125
125,7610,436901.629,6921410.44,125
125,7620,436911.565,6921410.594,125
125,7630,436919.558,6921415.44,125
125,7640,436927.487,6921420.44,125
125,7650,436937.171,6921421.201,125
125,7660,436945.416,6921425.44,125
125,7670,436952.778,6921421.807,125
125,7680,436959.849,6921428.879,125
125,7690,436966.41,6921436.161,125
125,7700,436966.92,6921445.95,125
125,7710,436971.41,6921454.09,125
125,7720,436971.41,6921464.09,125
125,7730,436976.41,6921472.019,125
125,7740,436981.062,6921480.092,125
125,7750,436984.598,6921488.627,125
125,7760,436991.151,6921495.698,125
125,7770,436986.41,6921503.734,125
125,7780,436986.41,6921513.734,125
125,7790,436986.41,6921523.734,125
125,7800,436986.41,6921533.734,125
125,7810,436988.74,6921542.769,125
125,7820,436992.276,6921551.305,125
125,7830,436999.347,6921558.376,125
125,7840,437006.41,6921565.45,125
125,7850,437009.953,6921573.983,125
125,7860,437018.489,6921573.361,125
125,7870,437025.56,6921574.589,125
125,7880,437031.41,6921579.237,125
125,7890,437037.631,6921586.66,125
125,7900,437044.702,6921593.731,125
125,7910,437048.237,6921602.267,125
125,7920,437055.309,6921601.541,125
125,7930,437062.38,6921606.409,125
125,7940,437069.451,6921613.48,125
125,7950,437072.986,6921622.016,125
125,7960,437081.522,6921625.551,125
125,7970,437088.593,6921632.622,125
125,7980,437097.128,6921636.158,125
125,7990,437104.199,6921643.229,125
125,8000,437112.735,6921646.764,125
125,8010,437116.41,6921655.242,125
125,8020,437123.342,6921662.371,125
125,8030,437130.413,6921669.442,125
125,8040,437131.41,6921679.029,125
125,8050,437135.337,6921686.513,125
125,8060,437134.555,6921693.584,125
125,8070,437136.41,6921702.816,125
125,8080,437141.41,6921710.745,125
125,8090,437145.161,6921719.191,125
125,8100,437148.697,6921727.726,125
125,8110,437155.768,6921734.797,125
125,8120,437162.839,6921741.868,125
125,8130,437169.91,6921748.939,125
125,8140,437178.446,6921752.475,125
125,8150,437187.218,6921755.44,125
125,8160,437197.218,6921755.44,125
125,8170,437206.981,6921754.868,125
125,8180,437208.768,6921747.797,125
125,8190,437211.123,6921740.726,125
125,8200,437221.004,6921740.44,125
125,8210,437228.933,6921735.44,125
125,8220,437238.933,6921735.44,125
125,8230,437248.194,6921737.224,125
125,8240,437256.862,6921740.44,125
125,8250,437266.862,6921740.44,125
125,8260,437276.862,6921740.44,125
125,8270,437286.862,6921740.44,125
125,8280,437296.862,6921740.44,125
125,8290,437306.73,6921740.12,125
125,8300,437314.791,6921735.44,125
125,8310,437324.791,6921735.44,125
125,8320,437333.801,6921733.049,125
125,8330,437340.872,6921725.978,125
125,8340,437350.649,6921725.44,125
125,8350,437360.649,6921725.44,125
125,8360,437369.408,6921728.437,125
125,8370,437378.578,6921730.44,125
125,8380,437386.479,6921725.508,125
125,8390,437393.55,6921728.3,125
125,8400,437402.085,6921724.764,125
125,8410,437410.294,6921720.44,125
125,8420,437419.156,6921717.693,125
125,8430,437427.692,6921714.158,125
125,8440,437434.763,6921707.087,125
125,8450,437441.834,6921700.016,125
125,8460,437448.905,6921692.945,125
125,8470,437455.976,6921685.874,125
125,8480,437459.512,6921677.338,125
125,8490,437466.41,6921670.195,125
125,8500,437470.118,6921661.731,125
125,8510,437477.512,6921655.44,125
125,8520,437487.512,6921655.44,125
125,8530,437497.512,6921655.44,125
125,8540,437507.189,6921656.219,125
125,8550,437514.26,6921663.29,125
125,8560,437521.331,6921670.361,125
125,8570,437529.867,6921673.896,125
125,8580,437531.41,6921683.257,125
125,8590,437536.938,6921690.967,125
125,8600,437544.009,6921698.039,125
125,8610,437547.545,6921706.574,125
125,8620,437551.41,6921714.973,125
125,8630,437554.616,6921723.645,125
125,8640,437558.151,6921732.181,125
125,8650,437561.41,6921740.831,125
125,8660,437561.687,6921750.716,125
125,8670,437566.41,6921758.76,125
125,8680,437568.758,6921767.787,125
125,8690,437572.293,6921776.323,125
125,8700,437576.41,6921784.618,125
125,8710,437579.364,6921793.394,125
125,8720,437586.385,6921800.465,125
125,8730,437583.507,6921807.536,125
125,8740,437590.578,6921814.607,125
125,8750,437591.41,6921824.262,125
125,8760,437596.41,6921832.191,125
125,8770,437601.184,6921840.214,125
125,8780,437606.41,6921848.049,125
125,8790,437611.791,6921855.82,125
125,8800,437618.862,6921862.891,125
125,8810,437625.933,6921869.962,125
125,8820,437633.664,6921875.44,125
125,8830,437641.593,6921880.44,125
125,8840,437651.41,6921880.623,125
125,8850,437651.593,6921890.44,125
125,8860,437661.593,6921890.44,125
125,8870,437670.075,6921894.105,125
125,8880,437677.451,6921900.44,125
125,8890,437685.682,6921904.711,125
125,8900,437695.38,6921905.44,125
125,8910,437705.38,6921905.44,125
125,8920,437715.38,6921905.44,125
125,8930,437724.217,6921902.632,125
125,8940,437733.309,6921900.44,125
125,8950,437742.753,6921899.097,125
125,8960,437749.824,6921892.026,125
125,8970,437757.096,6921885.44,125
125,8980,437767.096,6921885.44,125
125,8990,437775.43,6921889.46,125
125,9000,437782.502,6921886.531,125
125,9010,437790.883,6921890.44,125
125,9020,437800.883,6921890.44,125
125,9030,437808.108,6921897.138,125
125,9040,437816.644,6921900.673,125
125,9050,437824.669,6921905.44,125
125,9060,437832.25,6921911.28,125
125,9070,437836.41,6921919.557,125
125,9080,437836.41,6921929.557,125
125,9090,437836.41,6921939.557,125
125,9100,437841.41,6921947.486,125
125,9110,437841.41,6921957.486,125
125,9120,437841.41,6921967.486,125
125,9130,437841.41,6921977.486,125
125,9140,437846.392,6921985.422,125
125,9150,437854.928,6921988.957,125
125,9160,437861.41,6921996.272,125
125,9170,437865.535,6921996.315,125
125,9180,437875.172,6921995.44,125
125,9190,437882.606,6921989.244,125
125,9200,437889.677,6921982.173,125
125,9210,437896.748,6921975.102,125
125,9220,437903.819,6921968.031,125
125,9230,437907.354,6921959.495,125
125,9240,437911.41,6921951.175,125
125,9250,437917.961,6921943.889,125
125,9260,437926.532,6921940.44,125
125,9270,437936.532,6921940.44,125
125,9280,437945.032,6921936.818,125
125,9290,437954.461,6921935.44,125
125,9300,437962.103,6921931.132,125
125,9310,437970.319,6921935.44,125
125,9320,437979.174,6921938.204,125
125,9330,437988.248,6921940.44,125
125,9340,437996.245,6921945.275,125
125,9350,438004.781,6921948.81,125
125,9360,438013.316,6921952.346,125
125,9370,438021.852,6921955.881,125
125,9380,438028.923,6921962.952,125
125,9390,438037.458,6921966.488,125
125,9400,438045.822,6921970.44,125
125,9410,438053.065,6921973.785,125
125,9420,438060.136,6921974.165,125
125,9430,438064.608,6921980.44,125
125,9440,438074.608,6921980.44,125
125,9450,438083.672,6921982.701,125
125,9460,438092.537,6921985.44,125
125,9470,438102.537,6921985.44,125
125,9480,438112.537,6921985.44,125
125,9490,438122.537,6921985.44,125
125,9500,438130.743,6921981.107,125
125,9510,438138.395,6921975.44,125
125,9520,438146.349,6921970.5,125
125,9530,438151.41,6921962.597,125
125,9540,438156.956,6921954.894,125
125,9550,438164.027,6921947.823,125
125,9560,438171.098,6921940.752,125
125,9570,438180.969,6921940.44,125
125,9580,438188.169,6921933.681,125
125,9590,438195.24,6921926.609,125
125,9600,438202.311,6921919.538,125
125,9610,438206.41,6921911.236,125
125,9620,438212.918,6921903.932,125
125,9630,438219.989,6921896.861,125
125,9640,438228.524,6921893.325,125
125,9650,438235.596,6921886.254,125
125,9660,438242.667,6921879.183,125
125,9670,438246.41,6921870.734,125
125,9680,438253.273,6921863.576,125
125,9690,438257.56,6921855.44,125
125,9700,438261.41,6921848.704,125
125,9710,438261.41,6921838.704,125
125,9720,438261.41,6921828.704,125
125,9730,438258.769,6921819.798,125
125,9740,438256.41,6921810.775,125
125,9750,438253.41,6921802.018,125
125,9760,438251.41,6921792.846,125
125,9770,438248.869,6921783.899,125
125,9780,438246.41,6921774.917,125
125,9790,438242.41,6921766.574,125
125,9800,438238.263,6921758.292,125
125,9810,438231.899,6921750.928,125
125,9820,438231.41,6921741.131,125
125,9830,438236.41,6921733.202,125
125,9840,438236.41,6921723.202,125
125,9850,438236.41,6921713.202,125
125,9860,438241.41,6921705.273,125
125,9870,438241.528,6921695.322,125
125,9880,438249.506,6921690.44,125
125,9890,438259.506,6921690.44,125
125,9900,438269.506,6921690.44,125
125,9910,438279.506,6921690.44,125
125,9920,438289.506,6921690.44,125
125,9930,438297.435,6921695.44,125
125,9940,438305.67,6921691.179,125
125,9950,438315.364,6921690.44,125
125,9960,438324.206,6921687.644,125
125,9970,438331.277,6921680.573,125
125,9980,438339.812,6921677.037,125
125,9990,438349.15,6921675.44,125
126,0,439991.41,6915559.44,126
126,10,439994.239,6915568.268,126
126,20,439996.41,6915577.368,126
126,30,439996.41,6915587.368,126
126,40,439996.41,6915597.368,126
126,50,439996.41,6915607.368,126
126,60,439996.41,6915617.368,126
126,70,439996.41,6915627.368,126
126,80,439996.41,6915637.368,126
126,90,439996.41,6915647.368,126
126,100,439991.511,6915655.339,126
126,110,439991.41,6915665.297,126
126,120,439994.845,6915673.875,126
126,130,440000.904,6915680.946,126
126,140,439996.41,6915689.084,126
126,150,439996.41,6915699.084,126
126,160,439996.41,6915709.084,126
126,170,439993.833,6915718.017,126
126,180,439990.297,6915726.552,126
126,190,439983.226,6915733.623,126
126,200,439976.155,6915740.694,126
126,210,439969.084,6915747.765,126
126,220,439962.013,6915754.836,126
126,230,439954.942,6915761.908,126
126,240,439947.871,6915768.979,126
126,250,439946.41,6915778.373,126
126,260,439941.41,6915786.302,126
126,270,439937.264,6915794.585,126
126,280,439933.729,6915803.121,126
126,290,439926.658,6915810.192,126
126,300,439919.587,6915817.263,126
126,310,439912.516,6915824.334,126
126,320,439906.41,6915831.805,126
126,330,439901.909,6915839.941,126
126,340,439896.41,6915847.663,126
126,350,439891.41,6915855.592,126
126,360,439887.767,6915864.083,126
126,370,439884.231,6915872.618,126
126,380,439881.41,6915881.45,126
126,390,439880.696,6915891.154,126
126,400,439879.195,6915898.225,126
126,410,439881.41,6915907.307,126
126,420,439886.266,6915915.296,126
126,430,439889.802,6915923.831,126
126,440,439897.065,6915930.44,126
126,450,439905.409,6915934.438,126
126,460,439909.994,6915940.44,126
126,470,439917.923,6915945.44,126
126,480,439926.015,6915950.045,126
126,490,439935.852,6915950.44,126
126,500,439945.852,6915950.44,126
126,510,439953.086,6915957.116,126
126,520,439960.157,6915964.187,126
126,530,439967.228,6915971.258,126
126,540,439974.299,6915978.329,126
126,550,439982.835,6915981.864,126
126,560,439991.354,6915985.44,126
126,570,440001.354,6915985.44,126
126,580,440011.354,6915985.44,126
126,590,440019.906,6915988.935,126
126,600,440029.283,6915990.44,126
126,610,440039.283,6915990.44,126
126,620,440047.212,6915995.44,126
126,630,440056.977,6915996.007,126
126,640,440065.141,6916000.44,126
126,650,440072.584,6916006.613,126
126,660,440079.655,6916013.684,126
126,670,440083.928,6916020.44,126
126,680,440093.19,6916022.22,126
126,690,440096.726,6916030.755,126
126,700,440104.786,6916035.44,126
126,710,440112.715,6916040.44,126
126,720,440120.868,6916044.897,126
126,730,440129.404,6916048.433,126
126,740,440132.939,6916056.969,126
126,750,440140.01,6916064.04,126
126,760,440141.41,6916073.46,126
126,770,440147.081,6916081.111,126
126,780,440151.41,6916089.318,126
126,790,440151.41,6916099.318,126
126,800,440151.41,6916109.318,126
126,810,440151.41,6916119.318,126
126,820,440156.41,6916127.246,126
126,830,440155.132,6916136.717,126
126,840,440146.674,6916140.44,126
126,850,440139.526,6916147.324,126
126,860,440132.455,6916154.395,126
126,870,440123.919,6916157.93,126
126,880,440116.848,6916165.002,126
126,890,440108.313,6916168.537,126
126,900,440101.172,6916175.44,126
126,910,440092.706,6916171.735,126
126,920,440083.243,6916170.44,126
126,930,440075.314,6916175.44,126
126,940,440065.314,6916175.44,126
126,950,440055.635,6916176.215,126
126,960,440048.564,6916183.286,126
126,970,440040.028,6916186.821,126
126,980,440032.957,6916193.892,126
126,990,440024.422,6916197.428,126
126,1000,440015.669,6916200.44,126
126,1010,440007.351,6916204.499,126
126,1020,439997.74,6916205.44,126
126,1030,439988.815,6916208.035,126
126,1040,439981.744,6916215.106,126
126,1050,439971.882,6916215.44,126
126,1060,439964.673,6916222.177,126
126,1070,439956.137,6916225.712,126
126,1080,439948.096,6916230.44,126
126,1090,439944.066,6916237.783,126
126,1100,439935.167,6916240.44,126
126,1110,439925.167,6916240.44,126
126,1120,439916.995,6916244.854,126
126,1130,439909.924,6916251.925,126
126,1140,439902.853,6916258.996,126
126,1150,439894.318,6916262.532,126
126,1160,439887.247,6916269.603,126
126,1170,439880.175,6916276.674,126
126,1180,439873.104,6916283.745,126
126,1190,439866.033,6916290.816,126
126,1200,439858.962,6916297.887,126
126,1210,439856.41,6916306.83,126
126,1220,439851.891,6916314.958,126
126,1230,439848.356,6916323.494,126
126,1240,439841.41,6916330.617,126
126,1250,439837.749,6916339.101,126
126,1260,439836.41,6916348.546,126
126,1270,439831.41,6916356.475,126
126,1280,439835.678,6916364.707,126
126,1290,439836.41,6916374.404,126
126,1300,439830.071,6916381.778,126
126,1310,439826.41,6916390.262,126
126,1320,439826.41,6916400.262,126
126,1330,439829.82,6916408.849,126
126,1340,439831.41,6916418.191,126
126,1350,439836.41,6916426.12,126
126,1360,439836.41,6916436.12,126
126,1370,439836.891,6916445.92,126
126,1380,439841.41,6916454.048,126
126,1390,439846.41,6916461.977,126
126,1400,439851.033,6916470.062,126
126,1410,439856.41,6916477.835,126
126,1420,439861.41,6916485.764,126
126,1430,439865.175,6916494.205,126
126,1440,439872.246,6916501.276,126
126,1450,439873.503,6916508.347,126
126,1460,439871.41,6916517.48,126
126,1470,439876.388,6916525.418,126
126,1480,439883.459,6916532.489,126
126,1490,439886.995,6916541.024,126
126,1500,439891.41,6916549.196,126
126,1510,439897.602,6916556.631,126
126,1520,439901.41,6916565.053,126
126,1530,439906.41,6916572.982,126
126,1540,439911.744,6916580.773,126
126,1550,439916.41,6916588.84,126
126,1560,439922.35,6916596.38,126
126,1570,439926.41,6916604.698,126
126,1580,439931.41,6916612.627,126
126,1590,439936.41,6916620.556,126
126,1600,439940.028,6916629.057,126
126,1610,439946.41,6916636.414,126
126,1620,439950.635,6916644.664,126
126,1630,439957.706,6916651.735,126
126,1640,439964.777,6916658.806,126
126,1650,439961.41,6916666.059,126
126,1660,439961.848,6916675.877,126
126,1670,439966.41,6916683.987,126
126,1680,439968.919,6916692.948,126
126,1690,439971.41,6916701.916,126
126,1700,439975.99,6916710.019,126
126,1710,439976.41,6916719.845,126
126,1720,439981.41,6916727.774,126
126,1730,439986.41,6916735.703,126
126,1740,439986.597,6916745.626,126
126,1750,439991.41,6916753.632,126
126,1760,439996.41,6916761.561,126
126,1770,439996.41,6916771.561,126
126,1780,440000.739,6916779.768,126
126,1790,440004.274,6916788.304,126
126,1800,440011.345,6916795.375,126
126,1810,440011.41,6916805.348,126
126,1820,440016.41,6916813.277,126
126,1830,440016.41,6916823.277,126
126,1840,440018.416,6916832.446,126
126,1850,440021.952,6916840.981,126
126,1860,440026.41,6916849.135,126
126,1870,440026.41,6916859.135,126
126,1880,440026.41,6916869.135,126
126,1890,440023.797,6916878.052,126
126,1900,440015.262,6916881.588,126
126,1910,440008.191,6916888.659,126
126,1920,440001.12,6916895.73,126
126,1930,439994.048,6916902.801,126
126,1940,439986.977,6916909.872,126
126,1950,439981.41,6916917.566,126
126,1960,439976.371,6916925.479,126
126,1970,439968.426,6916930.44,126
126,1980,439960.764,6916936.085,126
126,1990,439953.693,6916943.156,126
126,2000,439950.158,6916951.692,126
126,2010,439943.087,6916958.763,126
126,2020,439936.015,6916965.834,126
126,2030,439931.41,6916973.927,126
126,2040,439928.944,6916982.905,126
126,2050,439926.41,6916991.855,126
126,2060,439926.41,6917001.855,126
126,2070,439930.947,6917009.976,126
126,2080,439938.018,6917017.047,126
126,2090,439945.089,6917024.118,126
126,2100,439951.41,6917028.571,126
126,2110,439957.471,6917025.44,126
126,2120,439967.471,6917025.44,126
126,2130,439977.471,6917025.44,126
126,2140,439987.16,6917026.189,126
126,2150,439995.4,6917030.44,126
126,2160,440002.767,6917036.796,126
126,2170,440009.838,6917037.012,126
126,2180,440017.115,6917040.44,126
126,2190,440025.444,6917044.474,126
126,2200,440032.515,6917051.545,126
126,2210,440036.41,6917059.932,126
126,2220,440041.41,6917067.86,126
126,2230,440048.122,6917072.151,126
126,2240,440051.41,6917080.789,126
126,2250,440051.163,6917090.687,126
126,2260,440044.092,6917097.758,126
126,2270,440035.556,6917101.294,126
126,2280,440027.273,6917105.44,126
126,2290,440018.485,6917108.365,126
126,2300,440014.344,6917115.44,126
126,2310,440004.949,6917116.9,126
126,2320,439997.878,6917123.971,126
126,2330,439990.807,6917131.042,126
126,2340,439983.736,6917138.113,126
126,2350,439976.665,6917145.184,126
126,2360,439966.771,6917145.44,126
126,2370,439959.594,6917152.255,126
126,2380,439956.059,6917160.791,126
126,2390,439951.41,6917168.866,126
126,2400,439943.988,6917172.862,126
126,2410,439935.055,6917175.44,126
126,2420,439926.916,6917179.933,126
126,2430,439919.845,6917187.004,126
126,2440,439912.774,6917194.075,126
126,2450,439904.239,6917197.611,126
126,2460,439897.168,6917204.682,126
126,2470,439888.632,6917208.217,126
126,2480,439881.561,6917215.288,126
126,2490,439876.41,6917223.155,126
126,2500,439876.41,6917233.155,126
126,2510,439870.955,6917240.895,126
126,2520,439866.41,6917249.013,126
126,2530,439863.883,6917257.966,126
126,2540,439861.41,6917266.942,126
126,2550,439861.41,6917276.942,126
126,2560,439861.41,6917286.942,126
126,2570,439861.41,6917296.942,126
126,2580,439862.472,6917306.502,126
126,2590,439869.543,6917313.573,126
126,2600,439876.614,6917320.644,126
126,2610,439883.685,6917327.715,126
126,2620,439887.221,6917336.25,126
126,2630,439891.41,6917344.515,126
126,2640,439884.405,6917350.44,126
126,2650,439886.363,6917355.393,126
126,2660,439891.41,6917363.302,126
126,2670,439897.202,6917370.44,126
126,2680,439905.505,6917374.535,126
126,2690,439909.041,6917383.07,126
126,2700,439912.576,6917391.606,126
126,2710,439916.41,6917400.018,126
126,2720,439916.41,6917410.018,126
126,2730,439913.183,6917417.212,126
126,2740,439912.566,6917424.283,126
126,2750,439907.325,6917431.355,126
126,2760,439911.41,6917439.662,126
126,2770,439910.396,6917444.426,126
126,2780,439908.888,6917452.961,126
126,2790,439905.353,6917461.497,126
126,2800,439901.41,6917469.863,126
126,2810,439896.41,6917477.792,126
126,2820,439891.41,6917485.721,126
126,2830,439887.675,6917494.174,126
126,2840,439880.604,6917501.245,126
126,2850,439873.533,6917508.316,126
126,2860,439866.462,6917515.388,126
126,2870,439861.41,6917523.295,126
126,2880,439861.41,6917533.295,126
126,2890,439863.429,6917542.459,126
126,2900,439866.41,6917551.224,126
126,2910,439866.965,6917560.994,126
126,2920,439871.41,6917569.153,126
126,2930,439871.41,6917579.153,126
126,2940,439877.571,6917586.601,126
126,2950,439884.642,6917593.672,126
126,2960,439891.713,6917600.743,126
126,2970,439896.41,6917608.797,126
126,2980,439903.785,6917612.814,126
126,2990,439905.5,6917621.349,126
126,3000,439904.391,6917628.421,126
126,3010,439911.462,6917625.492,126
126,3020,439918.533,6917632.563,126
126,3030,439925.604,6917639.634,126
126,3040,439931.41,6917647.229,126
126,3050,439932.675,6917656.705,126
126,3060,439939.746,6917663.776,126
126,3070,439946.41,6917671.016,126
126,3080,439946.818,6917680.847,126
126,3090,439953.889,6917687.918,126
126,3100,439960.96,6917694.989,126
126,3110,439966.41,6917702.731,126
126,3120,439971.41,6917710.66,126
126,3130,439975.102,6917719.131,126
126,3140,439982.173,6917726.202,126
126,3150,439989.244,6917733.273,126
126,3160,439996.315,6917740.344,126
126,3170,440003.386,6917747.415,126
126,3180,440006.922,6917755.951,126
126,3190,440011.41,6917764.092,126
126,3200,440017.528,6917771.558,126
126,3210,440024.599,6917778.629,126
126,3220,440028.135,6917787.164,126
126,3230,440031.67,6917795.7,126
126,3240,440036.41,6917803.736,126
126,3250,440032.277,6917811.306,126
126,3260,440033.472,6917818.377,126
126,3270,440031.41,6917827.523,126
126,3280,440026.41,6917835.452,126
126,3290,440022.866,6917843.984,126
126,3300,440015.795,6917851.055,126
126,3310,440008.723,6917858.126,126
126,3320,440006.41,6917867.168,126
126,3330,440001.652,6917875.197,126
126,3340,439998.117,6917883.733,126
126,3350,439991.41,6917890.955,126
126,3360,439987.51,6917899.339,126
126,3370,439980.439,6917906.41,126
126,3380,439973.368,6917913.481,126
126,3390,439969.833,6917922.017,126
126,3400,439966.523,6917930.553,126
126,3410,439969.226,6917937.624,126
126,3420,439961.41,6917941.457,126
126,3430,439957.155,6917949.695,126
126,3440,439956.41,6917959.386,126
126,3450,439956.41,6917969.386,126
126,3460,439956.41,6917979.386,126
126,3470,439956.41,6917989.386,126
126,3480,439953.619,6917998.23,126
126,3490,439956.272,6918005.301,126
126,3500,439951.41,6918013.173,126
126,3510,439949.477,6918022.372,126
126,3520,439941.41,6918026.102,126
126,3530,439945.414,6918034.443,126
126,3540,439941.41,6918041.96,126
126,3550,439936.8,6918050.05,126
126,3560,439936.41,6918059.889,126
126,3570,439933.264,6918068.586,126
126,3580,439926.103,6918075.44,126
126,3590,439921.41,6918080.747,126
126,3600,439925.163,6918089.192,126
126,3610,439926.41,6918098.676,126
126,3620,439926.41,6918108.676,126
126,3630,439926.41,6918118.676,126
126,3640,439926.41,6918128.676,126
126,3650,439931.41,6918136.604,126
126,3660,439931.41,6918146.604,126
126,3670,439935.769,6918154.799,126
126,3680,439939.305,6918163.334,126
126,3690,439948.433,6918165.44,126
126,3700,439952.84,6918171.87,126
126,3710,439956.41,6918180.391,126
126,3720,439956.41,6918190.391,126
126,3730,439956.41,6918200.391,126
126,3740,439956.41,6918210.391,126
126,3750,439961.41,6918218.32,126
126,3760,439956.41,6918226.249,126
126,3770,439956.41,6918236.249,126
126,3780,439952.302,6918244.548,126
126,3790,439951.41,6918254.178,126
126,3800,439948.767,6918263.083,126
126,3810,439946.41,6918272.107,126
126,3820,439947.589,6918281.619,126
126,3830,439951.41,6918290.036,126
126,3840,439948.16,6918298.69,126
126,3850,439946.41,6918307.965,126
126,3860,439946.41,6918317.965,126
126,3870,439946.41,6918327.965,126
